OrderID,Date,Product,Category,Region,Quantity,UnitPrice,Revenue,DiscountPercent,FinalRevenue,Profit,CustomerType,SalesChannel,PaymentMethod
1495,2025-10-03,Printer,Office Equipment,East,10,4886,48860,3.6,47101.04,6869.1,Regular,Offline,Debit Card
1496,2024-12-08,Camera,Electronics,South,4,43187,172748,18.93,140046.8,23271.59,New,Online,Credit Card
1497,2024-11-20,Headphones,Accessories,South,4,35951,143804,6.62,134284.18,14954.84,Premium,Online,Debit Card
1498,2025-09-30,Laptop,Electronics,South,1,26604,26604,16.75,22147.83,4827.11,New,Online,Debit Card
1499,2025-09-05,Laptop,Electronics,South,4,14036,56144,4.93,53376.1,9885.26,New,Offline,Credit Card
1500,2025-11-22,Tablet,Electronics,South,2,29005,58010,8.87,52864.51,7875.09,Regular,Online,Debit Card
1501,2024-08-04,Headphones,Accessories,East,9,7453,67077,9.03,61019.95,16841.12,Regular,Offline,Credit Card
1502,2025-09-20,Keyboard,Accessories,East,9,22627,203643,11.48,180264.78,38596.1,New,Online,Debit Card
1503,2025-06-02,Keyboard,Accessories,North,8,44890,359120,11.92,316312.9,47725.09,Premium,Online,Cash
1504,2024-02-16,Tablet,Electronics,West,9,43109,387981,1.71,381346.52,57057.29,Regular,Online,Debit Card
1505,2025-07-05,Keyboard,Accessories,East,7,7708,53956,12.07,47443.51,11591.08,New,Online,Cash
1506,2025-04-17,Mouse,Accessories,North,1,33929,33929,15.77,28578.4,5478.08,New,Online,Cash
1507,2024-03-07,Headphones,Accessories,North,1,47182,47182,11.92,41557.91,5475.21,Premium,Offline,Cash
1508,2024-03-04,Mouse,Accessories,East,3,47111,141333,15.22,119822.12,29501.71,Regular,Online,Debit Card
1509,2024-11-13,Monitor,Electronics,North,3,25605,76815,19.86,61559.54,14409.04,Regular,Offline,Cash
1510,2024-07-26,Laptop,Electronics,South,10,22798,227980,19.2,184207.84,28661.15,Premium,Online,Cash
1511,2024-07-08,Printer,Office Equipment,South,10,32447,324470,13.94,279238.88,60658.57,Regular,Online,UPI
1512,2025-12-08,Headphones,Accessories,North,6,7238,43428,9.18,39441.31,6375.77,Premium,Online,Debit Card
1513,2024-03-30,Printer,Office Equipment,North,9,45799,412191,19.03,333751.05,90020.05,Regular,Online,Cash
1514,2024-01-12,Mouse,Accessories,North,5,4198,20990,1.35,20706.64,4291.06,Regular,Online,Credit Card
1515,2025-04-01,Laptop,Electronics,West,3,35924,107772,10.25,96725.37,24488.81,Premium,Online,Debit Card
1516,2024-01-03,Camera,Electronics,East,7,28550,199850,11.16,177546.74,30475.59,Regular,Online,Cash
1517,2025-09-18,Headphones,Accessories,West,1,45114,45114,12.23,39596.56,4537.13,Regular,Offline,Cash
1518,2024-08-30,Keyboard,Accessories,North,3,30895,92685,7.37,85854.12,24576.59,Regular,Offline,UPI
1519,2024-08-14,Smartwatch,Wearables,West,4,26842,107368,4.78,102235.81,27802.57,Regular,Offline,UPI
1520,2024-08-21,Laptop,Electronics,West,9,25456,229104,12.0,201611.52,57212.13,Premium,Offline,UPI
1521,2024-03-02,Tablet,Electronics,East,6,48488,290928,6.14,273065.02,69382.17,Regular,Offline,UPI
1522,2024-08-05,Printer,Office Equipment,West,4,37673,150692,10.0,135622.8,35729.79,Premium,Online,Debit Card
1523,2024-06-02,Camera,Electronics,West,9,17383,156447,8.67,142883.05,19005.97,Regular,Online,Debit Card
1524,2024-10-15,Mouse,Accessories,West,2,32911,65822,9.58,59516.25,13741.24,New,Online,Debit Card
1525,2024-09-14,Printer,Office Equipment,South,3,44113,132339,18.07,108425.34,24838.63,Regular,Offline,Debit Card
1526,2024-03-12,Tablet,Electronics,South,3,25493,76479,7.07,71071.93,19531.07,Premium,Online,UPI
1527,2024-01-17,Smartwatch,Wearables,West,9,27532,247788,6.74,231087.09,26825.55,Premium,Offline,UPI
1528,2025-03-16,Laptop,Electronics,East,10,15502,155020,12.06,136324.59,15043.87,New,Online,Cash
1529,2024-12-23,Camera,Electronics,South,8,37691,301528,2.32,294532.55,76667.74,Premium,Offline,Debit Card
1530,2024-05-03,Smartwatch,Wearables,West,10,38424,384240,10.66,343280.02,82487.75,Premium,Offline,Debit Card
1531,2024-11-09,Laptop,Electronics,North,3,45010,135030,8.98,122904.31,29723.0,Regular,Offline,Credit Card
1532,2024-01-13,Printer,Office Equipment,South,4,15305,61220,1.45,60332.31,9524.24,Regular,Online,Debit Card
1533,2025-05-25,Monitor,Electronics,South,1,15396,15396,8.7,14056.55,1769.94,Premium,Offline,Cash
1534,2025-08-12,Monitor,Electronics,West,4,45307,181228,1.91,177766.55,27428.37,Regular,Online,Credit Card
1535,2024-05-10,Smartphone,Electronics,West,7,21860,153020,3.38,147847.92,19133.33,New,Offline,Cash
1536,2024-05-05,Monitor,Electronics,West,3,48524,145572,14.34,124696.98,32397.81,Premium,Online,Cash
1537,2025-06-11,Camera,Electronics,South,9,7579,68211,15.84,57406.38,8616.51,Premium,Online,Credit Card
1538,2024-03-13,Smartwatch,Wearables,West,6,25388,152328,13.76,131367.67,29968.63,Premium,Online,Cash
1539,2025-02-15,Tablet,Electronics,South,3,34210,102630,1.76,100823.71,16525.03,Premium,Offline,Credit Card
1540,2025-02-02,Smartwatch,Wearables,East,5,35264,176320,11.0,156924.8,18391.17,Premium,Offline,Debit Card
1541,2025-01-11,Smartwatch,Wearables,South,8,7520,60160,8.06,55311.1,11972.3,New,Online,Credit Card
1542,2024-11-24,Camera,Electronics,South,10,34031,340310,5.6,321252.64,76929.85,Premium,Offline,Cash
1543,2024-09-24,Printer,Office Equipment,South,7,6612,46284,4.23,44326.19,6462.04,Premium,Offline,Cash
1544,2024-03-12,Camera,Electronics,South,2,9460,18920,8.82,17251.26,3966.89,Regular,Online,Cash
1545,2025-08-02,Headphones,Accessories,West,8,846,6768,19.53,5446.21,1333.51,New,Online,Debit Card
1546,2024-01-24,Mouse,Accessories,South,7,16849,117943,10.43,105641.55,23878.38,New,Offline,Credit Card
1547,2024-10-28,Printer,Office Equipment,North,10,36068,360680,8.75,329120.5,73253.84,Regular,Offline,UPI
1548,2024-10-12,Printer,Office Equipment,South,5,11557,57785,9.62,52226.08,11177.15,Regular,Online,UPI
1549,2025-08-12,Monitor,Electronics,East,9,24987,224883,17.0,186652.89,33985.93,Premium,Offline,Cash
1550,2024-08-07,Laptop,Electronics,South,9,33979,305811,5.95,287615.25,76334.37,New,Online,Cash
1551,2025-06-22,Monitor,Electronics,East,5,9860,49300,16.2,41313.4,8312.39,New,Offline,Cash
1552,2024-05-12,Smartwatch,Wearables,West,6,28446,170676,13.97,146832.56,37642.26,New,Offline,UPI
1553,2024-05-18,Camera,Electronics,North,1,9967,9967,3.84,9584.27,2423.12,Regular,Online,Debit Card
1554,2024-07-27,Smartphone,Electronics,East,7,783,5481,5.12,5200.37,1388.11,New,Offline,UPI
1555,2025-08-12,Tablet,Electronics,South,8,1203,9624,0.46,9579.73,2112.48,Premium,Online,Debit Card
1556,2024-08-27,Mouse,Accessories,West,10,12602,126020,7.67,116354.27,30714.34,New,Offline,Debit Card
1557,2024-04-29,Smartphone,Electronics,South,8,8435,67480,16.3,56480.76,15919.82,Premium,Online,Debit Card
1558,2025-03-07,Camera,Electronics,East,5,32509,162545,8.32,149021.26,39395.52,Premium,Online,Debit Card
1559,2024-08-08,Monitor,Electronics,East,7,35189,246323,19.57,198117.59,33288.71,Regular,Offline,UPI
1560,2024-09-04,Laptop,Electronics,South,9,28557,257013,4.24,246115.65,54926.76,New,Online,Debit Card
1561,2024-12-07,Tablet,Electronics,East,8,3130,25040,11.16,22245.54,2842.51,Regular,Online,Cash
1562,2025-02-01,Smartwatch,Wearables,East,5,9848,49240,3.96,47290.1,8428.77,New,Offline,UPI
1563,2025-03-28,Smartphone,Electronics,South,5,37793,188965,1.02,187037.56,18834.0,Premium,Offline,UPI
1564,2024-01-30,Monitor,Electronics,West,5,25667,128335,19.72,103027.34,19690.11,New,Offline,Debit Card
1565,2025-11-16,Headphones,Accessories,West,3,46713,140139,19.93,112209.3,26686.44,Regular,Online,Cash
1566,2024-05-31,Headphones,Accessories,East,7,39403,275821,1.42,271904.34,29307.2,New,Online,Debit Card
1567,2025-04-22,Tablet,Electronics,North,9,2095,18855,19.54,15170.73,3662.45,Regular,Offline,Cash
1568,2025-11-19,Tablet,Electronics,South,3,42629,127887,16.11,107284.4,29105.07,New,Online,UPI
1569,2025-01-25,Camera,Electronics,South,8,11915,95320,10.7,85120.76,10560.77,New,Online,Debit Card
1570,2025-04-20,Keyboard,Accessories,South,9,40660,365940,4.7,348740.82,88818.83,New,Offline,Debit Card
1571,2024-09-25,Smartwatch,Wearables,North,6,1229,7374,19.79,5914.69,963.22,Regular,Online,Credit Card
1572,2024-09-22,Laptop,Electronics,North,4,24675,98700,3.85,94900.05,22596.63,Regular,Online,Debit Card
1573,2024-07-21,Smartphone,Electronics,East,10,36525,365250,13.77,314955.08,58835.5,Regular,Online,Credit Card
1574,2024-09-07,Mouse,Accessories,East,7,29910,209370,13.2,181733.16,43132.83,Premium,Offline,Cash
1575,2024-11-22,Smartphone,Electronics,East,2,38467,76934,11.14,68363.55,14254.93,Premium,Online,Cash
1576,2025-09-24,Keyboard,Accessories,South,4,44998,179992,18.15,147323.45,40761.99,Premium,Online,Debit Card
1577,2025-12-12,Smartwatch,Wearables,East,5,39114,195570,18.42,159546.01,38279.44,Regular,Online,UPI
1578,2024-05-25,Tablet,Electronics,East,4,32739,130956,15.98,110029.23,19452.65,Regular,Offline,Debit Card
1579,2024-01-18,Headphones,Accessories,East,6,21008,126048,17.31,104229.09,14272.71,New,Online,UPI
1580,2025-03-08,Smartwatch,Wearables,East,3,5269,15807,10.95,14076.13,1674.86,Regular,Offline,Debit Card
1581,2024-10-10,Keyboard,Accessories,North,7,33202,232414,13.09,201991.01,31872.25,Regular,Offline,UPI
1582,2025-10-17,Headphones,Accessories,East,2,5768,11536,2.9,11201.46,2757.95,Premium,Online,Credit Card
1583,2024-12-25,Tablet,Electronics,West,6,46355,278130,13.26,241249.96,28589.97,Regular,Online,Debit Card
1584,2025-12-03,Printer,Office Equipment,South,6,28799,172794,1.02,171031.5,17135.42,Regular,Offline,Credit Card
1585,2024-01-07,Camera,Electronics,East,7,883,6181,3.41,5970.23,1034.25,Premium,Online,UPI
1586,2024-10-07,Mouse,Accessories,West,8,37384,299072,8.73,272963.01,35853.71,Premium,Online,Cash
1587,2025-11-27,Camera,Electronics,North,6,36677,220062,15.05,186942.67,37388.86,Regular,Offline,UPI
1588,2025-12-18,Smartwatch,Wearables,West,5,34636,173180,5.59,163499.24,25525.01,Regular,Offline,UPI
1589,2024-01-14,Smartphone,Electronics,West,5,7996,39980,18.36,32639.67,6166.61,Regular,Online,Credit Card
1590,2025-05-09,Printer,Office Equipment,North,7,37574,263018,12.55,230009.24,33428.88,New,Offline,Debit Card
1591,2024-08-23,Smartphone,Electronics,West,9,25499,229491,6.28,215078.97,56012.64,Premium,Online,UPI
1592,2025-05-07,Monitor,Electronics,South,6,5782,34692,9.17,31510.74,8186.17,Premium,Online,Cash
1593,2024-03-12,Tablet,Electronics,North,8,29110,232880,9.32,211175.58,55738.52,Premium,Offline,Cash
1594,2025-05-13,Camera,Electronics,North,6,32274,193644,9.84,174589.43,43563.11,New,Online,Credit Card
1595,2024-10-04,Keyboard,Accessories,West,10,40072,400720,2.79,389539.91,88625.37,Regular,Offline,UPI
1596,2024-07-20,Headphones,Accessories,West,5,1287,6435,16.71,5359.71,706.27,Regular,Online,UPI
1597,2024-01-10,Smartphone,Electronics,South,4,30861,123444,0.51,122814.44,31422.47,New,Online,Cash
1598,2024-09-08,Smartphone,Electronics,South,1,15350,15350,9.68,13864.12,1645.68,New,Offline,Cash
1599,2025-11-17,Tablet,Electronics,South,10,46791,467910,4.23,448117.41,44978.12,Premium,Online,Cash
1600,2025-09-07,Monitor,Electronics,East,10,48669,486690,1.52,479292.31,69632.2,Premium,Online,UPI
1601,2025-05-01,Smartphone,Electronics,North,6,7909,47454,13.85,40881.62,5210.98,New,Online,UPI
1602,2024-11-29,Keyboard,Accessories,North,4,34538,138152,7.13,128301.76,18957.71,Regular,Online,Credit Card
1603,2025-04-04,Mouse,Accessories,North,7,45831,320817,18.81,260471.32,50378.3,New,Offline,Cash
1604,2024-12-21,Printer,Office Equipment,South,10,44233,442330,19.96,354040.93,49078.38,Premium,Offline,UPI
1605,2025-02-18,Tablet,Electronics,North,2,45596,91192,15.47,77084.6,8111.48,Regular,Offline,Cash
1606,2024-03-29,Monitor,Electronics,East,9,24444,219996,12.87,191682.51,43135.99,Regular,Offline,Debit Card
1607,2025-04-17,Headphones,Accessories,South,8,11048,88384,7.02,82179.44,18050.69,New,Offline,Debit Card
1608,2024-07-20,Laptop,Electronics,South,9,46922,422298,6.3,395693.23,107418.36,Regular,Offline,Cash
1609,2025-02-23,Laptop,Electronics,East,4,36125,144500,0.06,144413.3,36521.6,Premium,Offline,UPI
1610,2024-08-12,Headphones,Accessories,North,3,8646,25938,6.11,24353.19,3039.73,Premium,Online,UPI
1611,2025-12-12,Smartwatch,Wearables,South,3,47713,143139,19.83,114754.54,25650.37,Premium,Online,Credit Card
1612,2024-01-15,Camera,Electronics,West,6,47497,284982,17.32,235623.12,66286.18,New,Online,Credit Card
1613,2025-11-15,Tablet,Electronics,West,3,26931,80793,13.3,70047.53,7693.02,New,Offline,Credit Card
1614,2025-08-06,Camera,Electronics,East,3,9108,27324,3.32,26416.84,3051.14,Premium,Offline,Debit Card
1615,2024-03-03,Camera,Electronics,South,10,13612,136120,10.19,122249.37,34538.3,Premium,Online,Debit Card
1616,2024-04-12,Laptop,Electronics,South,5,27084,135420,13.47,117178.93,15178.37,Regular,Online,Credit Card
1617,2024-10-01,Monitor,Electronics,West,9,43910,395190,7.34,366183.05,102639.76,Premium,Offline,UPI
1618,2025-07-21,Keyboard,Accessories,North,8,26581,212648,12.61,185833.09,29999.57,Regular,Online,UPI
1619,2024-04-11,Monitor,Electronics,North,1,36771,36771,13.26,31895.17,9486.07,Regular,Offline,UPI
1620,2024-06-08,Headphones,Accessories,West,6,21516,129096,2.6,125739.5,34453.38,Regular,Online,Debit Card
1621,2024-01-16,Smartphone,Electronics,West,9,13511,121599,8.63,111105.01,24812.13,Regular,Online,Debit Card
1622,2024-10-30,Smartphone,Electronics,South,9,27997,251973,2.15,246555.58,53837.56,New,Online,UPI
1623,2025-06-16,Smartphone,Electronics,North,5,20540,102700,19.9,82262.7,9352.56,Regular,Offline,Credit Card
1624,2024-02-24,Laptop,Electronics,East,4,3608,14432,17.91,11847.23,2127.42,Premium,Offline,UPI
1625,2024-04-20,Tablet,Electronics,East,1,21968,21968,16.53,18336.69,2483.81,Premium,Online,Debit Card
1626,2024-04-18,Printer,Office Equipment,West,6,2540,15240,11.61,13470.64,3807.38,Premium,Offline,UPI
1627,2024-11-15,Headphones,Accessories,East,7,36629,256403,15.99,215404.16,48987.61,Premium,Offline,Credit Card
1628,2025-09-26,Printer,Office Equipment,West,5,7790,38950,13.25,33789.12,3542.12,Premium,Online,Debit Card
1629,2024-02-26,Monitor,Electronics,North,5,19793,98965,18.44,80715.85,12013.53,Regular,Offline,Credit Card
1630,2025-09-01,Printer,Office Equipment,North,7,40816,285712,12.43,250198.0,55064.06,Regular,Offline,Cash
1631,2025-01-12,Keyboard,Accessories,East,8,45425,363400,17.91,298315.06,61296.2,Premium,Offline,Credit Card
1632,2025-07-31,Headphones,Accessories,East,5,40805,204025,17.22,168891.89,39314.32,Regular,Offline,UPI
1633,2025-03-07,Smartwatch,Wearables,East,9,13182,118638,5.26,112397.64,11690.46,Premium,Offline,UPI
1634,2025-12-11,Keyboard,Accessories,South,2,13931,27862,10.97,24805.54,5019.56,Premium,Offline,Debit Card
1635,2024-06-22,Smartwatch,Wearables,West,2,2756,5512,15.53,4655.99,842.62,New,Online,Credit Card
1636,2024-10-27,Keyboard,Accessories,West,6,32684,196104,8.1,180219.58,26552.77,Regular,Online,Cash
1637,2025-12-13,Monitor,Electronics,South,2,4956,9912,5.7,9347.02,1471.49,Regular,Online,UPI
1638,2025-01-19,Mouse,Accessories,South,8,20048,160384,15.16,136069.79,31077.06,New,Offline,Credit Card
1639,2024-08-28,Keyboard,Accessories,West,5,39776,198880,0.8,197288.96,36157.65,New,Online,Credit Card
1640,2025-11-11,Printer,Office Equipment,North,3,1022,3066,16.68,2554.59,416.05,Regular,Offline,Credit Card
1641,2024-06-23,Printer,Office Equipment,West,6,2772,16632,17.11,13786.26,2996.44,Regular,Offline,UPI
1642,2024-07-13,Laptop,Electronics,South,7,48431,339017,7.04,315150.2,80897.86,Premium,Offline,Debit Card
1643,2025-10-17,Monitor,Electronics,West,7,43163,302141,10.27,271111.12,41088.31,Regular,Online,UPI
1644,2025-12-22,Smartphone,Electronics,South,1,2981,2981,12.54,2607.18,516.98,Premium,Offline,Debit Card
1645,2025-05-01,Monitor,Electronics,South,9,30367,273303,8.64,249689.62,59943.88,New,Online,Cash
1646,2024-07-27,Smartwatch,Wearables,South,10,8770,87700,4.58,83683.34,24969.14,New,Online,Credit Card
1647,2024-10-24,Laptop,Electronics,East,1,29434,29434,14.66,25118.98,4384.9,Premium,Online,Credit Card
1648,2025-09-01,Laptop,Electronics,West,2,3829,7658,1.61,7534.71,974.26,Regular,Online,UPI
1649,2025-07-28,Headphones,Accessories,North,8,38150,305200,13.17,265005.16,67563.76,New,Offline,Debit Card
1650,2024-05-30,Laptop,Electronics,North,2,12434,24868,8.94,22644.8,4539.98,New,Offline,UPI
1651,2025-07-27,Smartphone,Electronics,North,10,9749,97490,8.89,88823.14,16271.51,Premium,Online,UPI
1652,2025-12-07,Headphones,Accessories,East,4,35499,141996,13.96,122173.36,21810.7,Regular,Offline,Cash
1653,2024-05-03,Tablet,Electronics,South,1,3892,3892,17.84,3197.67,439.74,Regular,Online,UPI
1654,2024-05-06,Smartwatch,Wearables,East,4,16412,65648,8.51,60061.36,6402.12,Regular,Offline,UPI
1655,2024-10-31,Smartwatch,Wearables,East,4,16048,64192,19.4,51738.75,10896.54,Premium,Online,UPI
1656,2025-11-01,Smartphone,Electronics,East,1,2208,2208,3.78,2124.54,591.75,Regular,Offline,Cash
1657,2024-01-14,Mouse,Accessories,South,7,40675,284725,14.27,244094.74,63444.86,Premium,Offline,Cash
1658,2024-04-11,Smartwatch,Wearables,North,3,1020,3060,2.48,2984.11,713.12,Regular,Offline,Cash
1659,2024-03-28,Tablet,Electronics,South,2,45273,90546,1.17,89486.61,14782.32,Regular,Offline,Credit Card
1660,2025-09-19,Headphones,Accessories,South,5,39074,195370,1.31,192810.65,38254.17,Premium,Offline,Cash
1661,2024-10-12,Laptop,Electronics,East,2,46009,92018,10.87,82015.64,20785.99,Regular,Online,Credit Card
1662,2024-10-29,Monitor,Electronics,West,5,42848,214240,11.28,190073.73,43880.89,New,Offline,Debit Card
1663,2024-08-08,Smartphone,Electronics,South,4,6141,24564,11.22,21807.92,5506.24,New,Online,UPI
1664,2024-12-02,Printer,Office Equipment,West,9,7260,65340,17.42,53957.77,6506.88,Regular,Online,Cash
1665,2024-10-31,Keyboard,Accessories,North,8,29302,234416,17.31,193838.59,21984.74,Regular,Online,UPI
1666,2024-04-20,Smartwatch,Wearables,South,8,16349,130792,5.06,124173.92,31631.0,Premium,Offline,Debit Card
1667,2025-08-31,Laptop,Electronics,West,10,15203,152030,11.88,133968.84,21544.05,Regular,Online,Cash
1668,2025-10-21,Laptop,Electronics,South,10,49592,495920,9.07,450940.06,100823.21,Regular,Offline,Cash
1669,2025-08-28,Keyboard,Accessories,West,3,3400,10200,1.14,10083.72,2011.3,Premium,Online,Debit Card
1670,2025-03-25,Tablet,Electronics,West,10,29872,298720,8.18,274284.7,63335.84,New,Offline,UPI
1671,2024-08-16,Monitor,Electronics,West,10,16060,160600,15.06,136413.64,22878.12,Regular,Offline,Cash
1672,2025-01-18,Keyboard,Accessories,North,7,41175,288225,5.19,273266.12,36067.21,New,Online,Cash
1673,2024-02-21,Smartphone,Electronics,East,1,1960,1960,0.81,1944.12,246.27,Regular,Online,Credit Card
1674,2025-05-12,Monitor,Electronics,South,6,3442,20652,18.79,16771.49,2335.66,Premium,Online,Debit Card
1675,2025-02-06,Tablet,Electronics,West,9,6905,62145,15.02,52810.82,5899.07,Regular,Offline,Cash
1676,2024-09-19,Tablet,Electronics,South,5,47815,239075,11.88,210672.89,59733.41,New,Offline,Credit Card
1677,2025-03-15,Tablet,Electronics,South,9,37188,334692,2.38,326726.33,35506.69,Premium,Online,UPI
1678,2025-09-09,Smartwatch,Wearables,North,2,17225,34450,5.49,32558.7,8163.06,Regular,Online,UPI
1679,2025-07-06,Tablet,Electronics,South,6,25009,150054,10.59,134163.28,16651.8,Premium,Offline,UPI
1680,2025-10-22,Headphones,Accessories,North,9,44505,400545,2.09,392173.61,97262.6,New,Offline,Debit Card
1681,2025-10-16,Smartwatch,Wearables,East,8,23590,188720,4.74,179774.67,49252.06,Regular,Offline,Debit Card
1682,2025-03-19,Tablet,Electronics,South,9,15486,139374,9.54,126077.72,31990.38,Premium,Online,UPI
1683,2024-04-23,Smartphone,Electronics,West,8,31930,255440,12.09,224557.3,30867.65,New,Offline,Debit Card
1684,2024-02-20,Monitor,Electronics,North,6,1421,8526,3.28,8246.35,1360.41,New,Online,Debit Card
1685,2025-09-02,Smartwatch,Wearables,East,6,38514,231084,3.51,222972.95,40026.38,Premium,Online,UPI
1686,2024-02-20,Keyboard,Accessories,North,5,11765,58825,10.22,52813.08,5986.85,Premium,Offline,Cash
1687,2024-08-15,Smartwatch,Wearables,East,3,23804,71412,7.76,65870.43,15072.97,New,Offline,Cash
1688,2025-02-13,Smartphone,Electronics,North,10,42299,422990,12.67,369397.17,101368.58,Regular,Offline,Debit Card
1689,2024-03-05,Mouse,Accessories,South,8,19636,157088,18.4,128183.81,21436.36,Regular,Offline,UPI
1690,2025-01-04,Camera,Electronics,South,8,35016,280128,10.31,251246.8,26235.88,New,Offline,Debit Card
1691,2024-04-02,Mouse,Accessories,North,7,20625,144375,6.32,135250.5,24987.22,Premium,Offline,UPI
1692,2025-04-20,Laptop,Electronics,West,1,33190,33190,7.56,30680.84,4716.23,New,Offline,Cash
1693,2025-12-13,Laptop,Electronics,North,10,2420,24200,14.67,20649.86,3921.78,New,Offline,UPI
1694,2025-10-13,Laptop,Electronics,West,8,7029,56232,8.34,51542.25,15379.16,Regular,Online,Debit Card
1695,2025-05-09,Smartwatch,Wearables,West,10,39326,393260,10.05,353737.37,86408.71,Premium,Offline,UPI
1696,2024-02-06,Smartphone,Electronics,South,8,23401,187208,2.05,183370.24,19299.76,Premium,Online,Debit Card
1697,2025-01-28,Monitor,Electronics,East,10,44270,442700,1.66,435351.18,120918.92,Regular,Online,Debit Card
1698,2025-08-20,Camera,Electronics,West,7,29705,207935,19.66,167054.98,48076.41,Premium,Online,UPI
1699,2025-08-18,Smartwatch,Wearables,South,8,23543,188344,1.61,185311.66,31550.23,Regular,Offline,Debit Card
1700,2025-05-09,Laptop,Electronics,East,9,42568,383112,2.56,373304.33,68516.02,New,Online,Cash
1701,2024-07-16,Keyboard,Accessories,West,8,34107,272856,9.65,246525.4,49811.62,Regular,Offline,UPI
1702,2024-04-17,Smartwatch,Wearables,South,2,20938,41876,2.59,40791.41,7853.23,Regular,Online,UPI
1703,2025-11-20,Smartphone,Electronics,South,1,35151,35151,0.17,35091.24,7855.19,New,Online,Debit Card
1704,2024-04-07,Tablet,Electronics,South,3,17914,53742,5.07,51017.28,13712.61,Premium,Offline,UPI
1705,2024-06-05,Keyboard,Accessories,South,9,23502,211518,18.57,172239.11,39937.65,Premium,Online,Credit Card
1706,2025-10-05,Monitor,Electronics,East,9,38952,350568,14.16,300927.57,51062.09,New,Online,Debit Card
1707,2025-09-04,Headphones,Accessories,West,5,23964,119820,16.04,100600.87,14863.27,Regular,Online,UPI
1708,2024-05-25,Tablet,Electronics,North,9,41361,372249,14.92,316709.45,72673.97,New,Online,Debit Card
1709,2024-07-19,Printer,Office Equipment,South,4,21043,84172,4.34,80518.94,15946.15,New,Offline,Credit Card
1710,2025-09-05,Tablet,Electronics,West,10,25968,259680,3.71,250045.87,41569.95,New,Offline,Cash
1711,2025-03-19,Headphones,Accessories,West,9,27169,244521,3.72,235424.82,63399.39,Premium,Offline,Cash
1712,2024-06-01,Monitor,Electronics,West,1,26592,26592,3.71,25605.44,5595.75,Regular,Offline,Cash
1713,2025-09-09,Keyboard,Accessories,North,1,47245,47245,1.0,46772.55,4866.84,New,Online,Cash
1714,2024-05-04,Smartphone,Electronics,West,1,40813,40813,6.1,38323.41,4636.01,Regular,Offline,Debit Card
1715,2024-01-26,Monitor,Electronics,East,6,36478,218868,6.92,203722.33,35946.87,New,Online,UPI
1716,2024-06-04,Monitor,Electronics,East,2,3821,7642,7.99,7031.4,1377.42,New,Online,Credit Card
1717,2025-11-29,Tablet,Electronics,North,6,44532,267192,17.99,219124.16,60834.84,Regular,Online,Debit Card
1718,2024-02-09,Headphones,Accessories,East,5,46127,230635,8.16,211815.18,54318.15,Premium,Offline,Debit Card
1719,2024-04-18,Smartphone,Electronics,West,3,42712,128136,0.48,127520.95,23670.57,Premium,Online,UPI
1720,2025-08-20,Laptop,Electronics,North,4,26971,107884,16.99,89554.51,12012.75,New,Online,Credit Card
1721,2025-01-09,Headphones,Accessories,West,5,19461,97305,15.51,82212.99,18548.84,New,Online,Cash
1722,2024-01-18,Monitor,Electronics,West,4,42259,169036,6.78,157575.36,45177.31,Regular,Online,UPI
1723,2024-01-27,Smartphone,Electronics,South,9,41973,377757,10.08,339679.09,99589.75,New,Offline,UPI
1724,2024-05-20,Mouse,Accessories,South,7,17615,123305,16.0,103576.2,16878.14,Premium,Offline,Cash
1725,2025-04-25,Printer,Office Equipment,South,7,45596,319172,12.52,279211.67,32722.62,New,Online,Credit Card
1726,2025-12-23,Camera,Electronics,North,5,29570,147850,5.81,139259.92,30133.87,Regular,Offline,Debit Card
1727,2024-10-01,Smartphone,Electronics,South,3,30275,90825,5.11,86183.84,14155.55,Premium,Offline,Debit Card
1728,2025-07-20,Printer,Office Equipment,West,6,21290,127740,15.55,107876.43,11747.57,Regular,Offline,Debit Card
1729,2025-07-19,Printer,Office Equipment,West,6,19355,116130,8.18,106630.57,22215.47,Regular,Offline,Cash
1730,2025-12-24,Monitor,Electronics,East,2,17760,35520,16.13,29790.62,8588.03,Regular,Online,Debit Card
1731,2024-01-11,Mouse,Accessories,East,5,38346,191730,6.04,180149.51,42710.37,New,Offline,UPI
1732,2024-02-20,Printer,Office Equipment,West,10,41805,418050,12.8,364539.6,95606.92,Premium,Offline,UPI
1733,2024-10-14,Smartwatch,Wearables,North,8,32547,260376,7.89,239832.33,26796.21,Regular,Offline,Credit Card
1734,2025-02-28,Headphones,Accessories,South,3,17812,53436,19.57,42978.57,8923.27,Regular,Online,Cash
1735,2024-01-12,Tablet,Electronics,North,4,28896,115584,14.76,98523.8,14530.55,Regular,Offline,UPI
1736,2024-11-14,Mouse,Accessories,South,6,13541,81246,12.24,71301.49,16669.58,New,Offline,Cash
1737,2025-11-14,Smartwatch,Wearables,West,3,36041,108123,8.97,98424.37,17006.84,Regular,Online,Debit Card
1738,2024-04-19,Headphones,Accessories,North,8,14754,118032,12.37,103431.44,12843.84,New,Offline,Cash
1739,2025-05-30,Headphones,Accessories,East,10,31388,313880,18.8,254870.56,49298.82,New,Offline,Cash
1740,2025-02-11,Smartphone,Electronics,South,6,10193,61158,5.19,57983.9,6914.19,New,Offline,Credit Card
1741,2024-08-06,Mouse,Accessories,North,4,45895,183580,18.61,149415.76,17445.37,Premium,Online,UPI
